2020-12-04 22:17:13,2020-12-04 22:29:22,1,4.12,162,45,21.36
2020-12-04 22:56:06,2020-12-04 23:02:44,1,.95,170,170,11.54
2020-12-04 23:02:41,2020-12-04 23:23:18,1,10.93,132,129,32.3
2020-12-05 00:26:16,2020-12-05 00:31:29,1,.87,249,68,11.16
2020-12-05 02:42:02,2020-12-05 02:51:38,2,2.49,48,234,17.94
2020-12-05 07:26:38,2020-12-05 07:38:05,1,2.60,141,43,17.85
2020-12-05 08:48:49,2020-12-05 08:53:15,2,.74,237,140,8.3
2020-12-05 09:15:42,2020-12-05 09:28:19,2,2.21,107,163,17.16
2020-12-05 09:20:25,2020-12-05 09:25:58,1,1.19,142,162,10.8
2020-12-05 10:57:58,2020-12-05 10:59:11,1,.20,48,48,6.3
2020-12-05 10:57:04,2020-12-05 11:08:59,1,3.00,186,239,19.2
2020-12-05 11:25:20,2020-12-05 11:43:40,1,4.39,211,229,23.76
2020-12-05 11:10:58,2020-12-05 11:18:37,1,1.76,161,236,12.98
2020-12-05 12:10:32,2020-12-05 12:20:25,1,.63,50,100,10.8
2020-12-05 12:27:17,2020-12-05 12:40:30,1,1.50,79,90,12.8
2020-12-05 12:02:26,2020-12-05 12:11:23,1,1.35,166,152,9.3
2020-12-05 13:05:21,2020-12-05 13:23:10,5,4.78,238,234,24.3
2020-12-05 13:46:17,2020-12-05 14:00:05,1,2.79,151,236,18.36
2020-12-05 14:06:03,2020-12-05 14:10:45,1,.80,143,142,8.8
2020-12-05 14:47:22,2020-12-05 14:56:50,1,1.70,141,162,14.75
2020-12-05 14:31:04,2020-12-05 14:38:29,1,1.26,161,140,10.3
2020-12-05 15:13:33,2020-12-05 15:17:16,3,.79,237,236,8.3
2020-12-05 15:45:20,2020-12-05 16:06:27,1,4.51,211,143,21.3
2020-12-05 15:27:38,2020-12-05 15:45:35,1,2.50,229,79,18.8
2020-12-05 15:28:13,2020-12-05 15:39:21,1,1.70,237,236,15.35
2020-12-05 16:39:45,2020-12-05 16:46:37,1,1.44,170,229,12.36
2020-12-05 16:15:41,2020-12-05 16:17:12,1,.36,107,107,6.8
2020-12-05 16:52:48,2020-12-05 16:57:56,1,1.30,233,107,12.05
2020-12-05 17:12:23,2020-12-05 17:18:05,1,.90,239,238,10.3
2020-12-05 17:02:35,2020-12-05 17:11:38,1,1.92,262,162,14.76
2020-12-05 17:49:16,2020-12-05 17:55:34,1,.80,238,238,10.3
2020-12-05 18:41:21,2020-12-05 18:49:29,1,1.20,107,114,12.95
2020-12-05 18:35:10,2020-12-05 18:39:12,1,.52,231,211,9.36
2020-12-05 18:36:17,2020-12-05 18:46:35,1,2.63,238,230,15.96
2020-12-05 19:47:40,2020-12-05 20:01:40,1,2.00,162,140,18.8
2020-12-05 19:13:10,2020-12-05 19:18:41,1,1.30,79,170,10.8
2020-12-05 19:24:08,2020-12-05 19:32:07,2,.89,249,79,11.76
2020-12-05 20:16:20,2020-12-05 20:23:38,4,1.05,90,164,12.36
2020-12-05 20:02:26,2020-12-05 20:10:49,5,1.43,151,238,13
2020-12-05 21:23:28,2020-12-05 21:28:03,1,.74,249,249,10.56
2020-12-05 21:51:14,2020-12-05 21:56:49,1,1.14,249,90,12.36
2020-12-05 22:44:31,2020-12-05 22:49:08,2,.87,79,114,11.16
2020-12-05 22:17:23,2020-12-05 22:30:09,2,5.87,229,88,25
2020-12-05 23:43:31,2020-12-05 23:47:04,1,1.00,249,158,11.4
2020-12-06 00:30:11,2020-12-06 00:33:31,1,.95,158,246,8.8
2020-12-06 02:09:44,2020-12-06 02:20:03,1,3.77,231,48,15.8
2020-12-06 07:35:13,2020-12-06 07:51:52,1,3.22,152,75,14.3
2020-12-06 08:32:29,2020-12-06 08:36:58,1,1.33,141,170,10.55
2020-12-06 09:45:13,2020-12-06 10:00:43,3,6.80,262,45,29.75
2020-12-06 10:24:48,2020-12-06 10:27:43,5,1.23,79,137,10.56
2020-12-06 10:53:36,2020-12-06 11:00:06,1,1.40,74,236,10.3
2020-12-06 11:22:52,2020-12-06 11:25:33,1,1.10,162,237,9.3
2020-12-06 11:58:06,2020-12-06 12:11:01,1,3.00,262,233,15.8
2020-12-06 12:47:18,2020-12-06 12:51:31,1,.70,238,238,9.95
2020-12-06 12:33:09,2020-12-06 12:36:38,1,1.11,238,239,9.96
2020-12-06 12:29:35,2020-12-06 12:30:59,1,.32,151,24,3.8
2020-12-06 13:27:17,2020-12-06 13:29:20,2,.40,141,263,7.8
2020-12-06 13:36:05,2020-12-06 13:50:09,1,2.75,239,164,16.8
2020-12-06 14:03:10,2020-12-06 14:11:15,1,.80,151,151,7.8
2020-12-06 14:49:51,2020-12-06 15:00:57,1,2.20,264,48,15.95
2020-12-06 14:03:51,2020-12-06 14:20:27,1,4.21,170,7,23.16
2020-12-06 14:25:01,2020-12-06 14:35:06,5,1.81,142,238,15.38
2020-12-06 15:46:25,2020-12-06 16:04:23,1,3.20,236,68,19.3
2020-12-06 15:43:46,2020-12-06 15:50:13,1,1.15,239,142,11.76
2020-12-06 15:20:52,2020-12-06 15:27:36,1,1.67,68,48,12.36
2020-12-06 16:35:34,2020-12-06 16:42:44,1,1.35,88,231,12.36
2020-12-06 16:39:21,2020-12-06 16:48:46,1,2.00,74,262,15.3
2020-12-06 16:07:20,2020-12-06 16:16:06,1,1.50,100,246,11.3
2020-12-06 17:22:17,2020-12-06 17:52:28,2,19.79,132,236,73.7
2020-12-06 17:26:05,2020-12-06 17:40:28,1,1.70,100,237,16.3
2020-12-06 17:23:49,2020-12-06 17:34:59,2,2.29,48,234,13.3
2020-12-06 18:30:35,2020-12-06 18:40:21,1,1.27,41,42,8.8
2020-12-06 18:02:52,2020-12-06 18:37:37,1,9.98,162,169,37.3
2020-12-06 18:15:35,2020-12-06 18:23:01,1,2.00,137,141,13.55
2020-12-06 19:10:27,2020-12-06 19:15:00,1,.90,142,239,10.55
2020-12-06 19:31:28,2020-12-06 20:02:02,1,10.15,138,142,37.3
2020-12-06 20:46:43,2020-12-06 21:10:46,1,15.50,138,261,64.27
2020-12-06 21:48:14,2020-12-06 21:51:28,4,.78,140,236,9.96
2020-12-06 22:35:28,2020-12-06 22:39:10,1,1.07,142,48,-9.3
2020-12-06 23:23:25,2020-12-06 23:31:35,1,2.00,236,143,14.75
2020-12-07 06:55:08,2020-12-07 07:03:04,1,2.20,237,75,13.41
2020-12-07 07:01:37,2020-12-07 07:05:53,1,.85,262,140,8.3
2020-12-07 07:31:10,2020-12-07 07:33:40,1,.67,237,237,8.76
2020-12-07 08:44:13,2020-12-07 08:47:35,0,.40,162,170,8.75
2020-12-07 08:49:27,2020-12-07 09:13:13,1,3.80,113,236,23.3
2020-12-07 08:31:01,2020-12-07 08:37:57,1,1.14,263,141,9.8
2020-12-07 09:10:14,2020-12-07 09:18:58,1,1.47,113,231,12.3
2020-12-07 09:30:58,2020-12-07 09:55:20,1,2.66,236,230,20.3
2020-12-07 09:52:06,2020-12-07 09:58:04,2,1.27,13,125,11.76
2020-12-07 10:16:56,2020-12-07 10:28:55,2,.75,140,141,14.16
2020-12-07 10:57:31,2020-12-07 11:08:18,1,1.90,186,158,12.8
2020-12-07 10:07:00,2020-12-07 10:27:07,1,1.90,141,43,20.15
2020-12-07 11:42:06,2020-12-07 11:46:37,1,.62,140,141,8.3
2020-12-07 11:48:29,2020-12-07 11:58:11,1,2.19,239,236,-12.8
2020-12-07 11:45:48,2020-12-07 12:04:38,1,2.81,75,162,17.3
2020-12-07 12:14:37,2020-12-07 12:26:37,3,2.00,239,48,15.3
2020-12-07 12:04:56,2020-12-07 12:25:28,1,3.59,162,239,19.3
2020-12-07 12:05:56,2020-12-07 12:36:30,1,4.54,42,142,29.16
2020-12-07 13:27:13,2020-12-07 13:27:19,1,.00,193,179,3.3
2020-12-07 13:02:29,2020-12-07 13:23:03,1,2.98,151,42,15.3
2020-12-07 13:31:10,2020-12-07 13:40:25,2,.70,164,249,10.3
2020-12-07 13:07:45,2020-12-07 13:20:21,1,2.32,231,107,17.16
2020-12-07 14:51:03,2020-12-07 15:11:13,1,3.16,140,186,18.3
2020-12-07 14:06:51,2020-12-07 14:10:16,2,.38,262,263,7.3
2020-12-07 14:37:43,2020-12-07 14:48:56,1,1.31,263,140,12.3
2020-12-07 14:23:27,2020-12-07 14:29:56,1,1.40,236,238,11.85
2020-12-07 15:24:25,2020-12-07 15:43:01,1,1.63,236,237,16.8
2020-12-07 15:12:35,2020-12-07 15:27:58,1,1.52,237,161,17.88
2020-12-07 15:02:13,2020-12-07 15:21:38,1,3.52,234,236,20.8
2020-12-07 16:36:15,2020-12-07 16:44:01,1,1.19,141,262,11.3
2020-12-07 16:22:51,2020-12-07 16:28:12,1,.61,161,163,11.76
2020-12-07 16:15:22,2020-12-07 16:32:53,5,2.83,113,229,19.3
2020-12-07 16:01:59,2020-12-07 16:19:31,1,3.40,162,239,23.5
2020-12-07 17:45:28,2020-12-07 17:49:10,1,.60,170,161,10.56
2020-12-07 17:36:52,2020-12-07 17:55:02,1,5.22,238,164,22.3
2020-12-07 17:09:47,2020-12-07 17:20:27,1,1.52,68,234,16.64
2020-12-07 17:54:38,2020-12-07 18:06:04,1,1.70,163,170,15.96
2020-12-07 18:50:21,2020-12-07 18:52:09,1,.56,41,166,7.3
2020-12-07 18:32:45,2020-12-07 18:45:25,5,1.29,100,246,16.56
2020-12-07 18:25:10,2020-12-07 18:47:26,1,2.98,107,48,22.8
2020-12-07 19:53:45,2020-12-07 19:57:32,4,1.01,264,264,8.16
2020-12-07 19:09:20,2020-12-07 19:16:05,1,1.68,162,234,13.56
2020-12-07 20:46:07,2020-12-07 20:53:57,6,2.38,79,229,15.36
2020-12-07 20:18:31,2020-12-07 20:38:30,1,12.09,138,107,52.7
2020-12-07 21:00:11,2020-12-07 21:17:15,1,4.83,249,140,23.76
2020-12-07 22:15:38,2020-12-07 22:34:28,3,5.19,186,232,22.3
2020-12-07 23:54:30,2020-12-08 00:05:23,3,2.81,230,79,14.8
2020-12-08 06:52:59,2020-12-08 07:01:47,1,2.34,236,166,14.3
2020-12-08 07:25:13,2020-12-08 07:35:12,1,2.10,263,166,13.8
2020-12-08 07:28:04,2020-12-08 07:43:45,1,3.80,231,161,20.15
2020-12-08 08:17:13,2020-12-08 08:24:58,1,1.31,158,231,12.36
2020-12-08 08:26:39,2020-12-08 08:40:19,1,2.68,246,231,16.83
2020-12-08 08:44:48,2020-12-08 08:53:32,1,1.27,141,262,12.8
2020-12-08 08:50:38,2020-12-08 09:02:52,1,2.30,239,75,17.15
2020-12-08 09:28:58,2020-12-08 09:42:13,1,1.54,142,140,15.96
2020-12-08 08:21:24,2020-12-08 08:32:34,1,1.76,141,238,14
2020-12-08 09:27:44,2020-12-08 09:35:14,1,1.13,90,137,10.3
2020-12-08 10:31:56,2020-12-08 10:49:22,1,3.60,48,75,23.14
2020-12-08 10:08:41,2020-12-08 10:14:05,1,.96,263,236,10.56
2020-12-08 10:50:07,2020-12-08 11:00:18,6,1.79,229,100,11.8
2020-12-08 11:47:23,2020-12-08 11:55:12,3,.81,43,141,11.8
2020-12-08 11:49:26,2020-12-08 11:54:51,1,.80,161,229,10.5
2020-12-08 11:23:40,2020-12-08 11:30:55,1,.88,237,236,13.3
2020-12-08 12:59:14,2020-12-08 13:00:25,1,.00,145,145,3.8
2020-12-08 12:16:57,2020-12-08 12:21:39,1,.80,140,237,8.3
